오후 8:40:04,0.185,0,0
오후 8:40:05,0.581,0,0
오후 8:40:05,0.626,0,0
오후 8:40:05,0.658,0,0
오후 8:40:05,0.705,0,0
오후 8:40:05,0.738,0,0
오후 8:40:05,0.785,0,0
오후 8:40:05,0.816,0,0
오후 8:40:05,0.865,0,0
오후 8:40:05,0.898,0,0
오후 8:40:05,0.945,0,0
오후 8:40:05,0.977,0,0
오후 8:40:05,1.026,0,0
오후 8:40:05,1.057,0,0
오후 8:40:05,1.105,0,0
오후 8:40:05,1.137,0,0
오후 8:40:05,1.185,0,0
오후 8:40:05,1.217,0,0
오후 8:40:05,1.265,0,0
오후 8:40:05,1.312,0,0
오후 8:40:05,1.345,0,0
오후 8:40:05,1.393,0,0
오후 8:40:05,1.425,0,0
오후 8:40:06,1.474,0,0
오후 8:40:06,1.505,0,0
오후 8:40:06,1.554,0,0
오후 8:40:06,1.585,0,0
오후 8:40:06,1.633,0,0
오후 8:40:06,1.665,0,0
오후 8:40:06,1.717,0,0
오후 8:40:06,1.745,0,0
오후 8:40:06,1.793,0,0
오후 8:40:06,1.825,0,0
오후 8:40:06,1.873,0,0
오후 8:40:06,1.905,0,0
오후 8:40:06,1.952,0,0
오후 8:40:06,1.985,0,0
오후 8:40:06,2.033,0,0
오후 8:40:06,2.065,0,0
오후 8:40:06,2.113,0,0
오후 8:40:06,2.145,0,0
오후 8:40:06,2.193,0,0
오후 8:40:06,2.225,0,0
오후 8:40:06,2.273,0,0
오후 8:40:06,2.322,0,0
오후 8:40:06,2.353,0,0
오후 8:40:06,2.401,0,0
오후 8:40:06,2.433,0,0
오후 8:40:07,2.481,0,0
오후 8:40:07,2.513,0,0
오후 8:40:07,2.561,0,0
오후 8:40:07,2.593,0,0
오후 8:40:07,2.641,0,0
오후 8:40:07,2.673,0,0
오후 8:40:07,2.721,0,0
오후 8:40:07,2.754,0,0
오후 8:40:07,2.801,0,0
오후 8:40:07,2.833,0,0
오후 8:40:07,2.881,0,0
오후 8:40:07,2.913,0,0
오후 8:40:07,2.961,0,0
오후 8:40:07,2.993,0,0
오후 8:40:07,3.041,0,0
오후 8:40:07,3.073,0,0
오후 8:40:07,3.121,0,0
오후 8:40:07,3.153,0,0
오후 8:40:07,3.201,0,0
오후 8:40:07,3.249,0,0
오후 8:40:07,3.281,0,0
오후 8:40:07,3.329,0,0
오후 8:40:07,3.361,0,0
오후 8:40:07,3.409,0,0
오후 8:40:07,3.441,0,0
오후 8:40:08,3.489,0,0
오후 8:40:08,3.521,0,0
오후 8:40:08,3.570,0,0
오후 8:40:08,3.601,0,0
오후 8:40:08,3.649,0,0
오후 8:40:08,3.681,0,0
오후 8:40:08,3.729,0,0
오후 8:40:08,3.761,0,0
오후 8:40:08,3.809,0,0
오후 8:40:08,3.841,0,0
오후 8:40:08,3.889,0,0
오후 8:40:08,3.921,0,0
오후 8:40:08,3.969,0,0
오후 8:40:08,4.001,0,0
오후 8:40:08,4.049,0,0
오후 8:40:08,4.082,0,0
오후 8:40:08,4.129,0,0
오후 8:40:08,4.177,0,0
오후 8:40:08,4.208,0,0
오후 8:40:08,4.257,0,0
오후 8:40:08,4.290,0,0
오후 8:40:08,4.337,0,0
오후 8:40:08,4.369,0,0
오후 8:40:08,4.417,0,0
오후 8:40:08,4.449,0,0
오후 8:40:09,4.497,0,0
오후 8:40:09,4.529,0,0
오후 8:40:09,4.577,0,0
오후 8:40:09,4.609,0,0
오후 8:40:09,4.657,0,0
오후 8:40:09,4.689,0,0
오후 8:40:09,4.737,0,0
오후 8:40:09,4.769,0,0
오후 8:40:09,4.817,0,0
오후 8:40:09,4.849,0,0
오후 8:40:09,4.897,0,0
오후 8:40:09,4.929,0,0
오후 8:40:09,4.977,0,0
오후 8:40:09,5.025,0,0
오후 8:40:09,5.057,0,0
오후 8:40:09,5.105,0,0
오후 8:40:09,5.137,0,0
오후 8:40:09,5.185,0,0
오후 8:40:09,5.217,0,0
오후 8:40:09,5.265,0,0
오후 8:40:09,5.297,0,0
오후 8:40:09,5.345,0,0
오후 8:40:09,5.377,0,0
오후 8:40:09,5.424,0,0
오후 8:40:09,5.457,0,0
오후 8:40:10,5.505,0,0
오후 8:40:10,5.537,0,0
오후 8:40:10,5.585,0,0
오후 8:40:10,5.617,0,0
오후 8:40:10,5.666,0,0
오후 8:40:10,5.697,0,0
오후 8:40:10,5.745,0,0
오후 8:40:10,5.777,0,0
오후 8:40:10,5.825,0,0
오후 8:40:10,5.857,0,0
오후 8:40:10,5.905,0,0
오후 8:40:10,5.953,0,0
오후 8:40:10,5.984,0,0
오후 8:40:10,6.033,0,0
오후 8:40:10,6.065,0,0
오후 8:40:10,6.113,0,0
오후 8:40:10,6.145,0,0
오후 8:40:10,6.192,0,0
오후 8:40:10,6.228,0,0
오후 8:40:10,6.273,0,0
오후 8:40:10,6.306,0,0
오후 8:40:10,6.353,0,0
오후 8:40:10,6.384,0,0
오후 8:40:10,6.433,0,0
오후 8:40:10,6.465,0,0
오후 8:40:11,6.512,0,0
오후 8:40:11,6.545,0,0
오후 8:40:11,6.593,0,0
오후 8:40:11,6.625,0,0
오후 8:40:11,6.673,0,0
오후 8:40:11,6.705,0,0
오후 8:40:11,6.753,0,0
오후 8:40:11,6.785,0,0
오후 8:40:11,6.833,0,0
오후 8:40:11,6.881,0,0
오후 8:40:11,6.913,0,0
오후 8:40:11,6.961,0,0
오후 8:40:11,6.993,0,0
오후 8:40:11,7.040,0,0
오후 8:40:11,7.073,0,0
오후 8:40:11,7.121,0,0
오후 8:40:11,7.153,0,0
오후 8:40:11,7.201,0,0
오후 8:40:11,7.233,0,0
오후 8:40:11,7.281,0,0
오후 8:40:11,7.313,0,0
오후 8:40:11,7.362,0,0
오후 8:40:11,7.393,0,0
오후 8:40:11,7.441,0,0
오후 8:40:12,7.473,0,0
오후 8:40:12,7.521,0,0
오후 8:40:12,7.553,0,0
오후 8:40:12,7.601,0,0
오후 8:40:12,7.632,0,0
오후 8:40:12,7.681,0,0
오후 8:40:12,7.729,0,0
오후 8:40:12,7.761,0,0
오후 8:40:12,7.809,0,0
오후 8:40:12,7.841,0,0
오후 8:40:12,7.889,0,0
오후 8:40:12,7.922,0,0
오후 8:40:12,7.969,0,0
오후 8:40:12,8.001,0,0
오후 8:40:12,8.049,0,0
오후 8:40:12,8.081,0,0
오후 8:40:12,8.130,0,0
오후 8:40:12,8.162,0,0
오후 8:40:12,8.209,0,0
오후 8:40:12,8.241,0,0
오후 8:40:12,8.289,0,0
오후 8:40:12,8.320,0,0
오후 8:40:12,8.369,0,0
오후 8:40:12,8.401,0,0
오후 8:40:12,8.449,0,0
오후 8:40:13,8.481,0,0
오후 8:40:13,8.529,0,0
오후 8:40:13,8.577,0,0
오후 8:40:13,8.609,0,0
오후 8:40:13,8.657,0,0
오후 8:40:13,8.689,0,0
오후 8:40:13,8.736,0,0
오후 8:40:13,8.770,0,0
오후 8:40:13,8.818,0,0
오후 8:40:13,8.849,0,0
오후 8:40:13,8.897,0,0
오후 8:40:13,8.929,0,0
오후 8:40:13,8.977,0,0
오후 8:40:13,9.009,0,0
오후 8:40:13,9.057,0,0
오후 8:40:13,9.089,0,0
오후 8:40:13,9.137,0,0
오후 8:40:13,9.169,0,0
오후 8:40:13,9.217,0,0
오후 8:40:13,9.249,0,0
오후 8:40:13,9.297,0,0
오후 8:40:13,9.329,0,0
오후 8:40:13,9.377,0,0
오후 8:40:13,9.410,0,0
오후 8:40:13,9.457,0,0
오후 8:40:14,9.489,0,0
오후 8:40:14,9.537,0,0
오후 8:40:14,9.585,0,0
오후 8:40:14,9.618,0,0
오후 8:40:14,9.665,0,0
오후 8:40:14,9.697,0,0
오후 8:40:14,9.744,0,0
오후 8:40:14,9.777,0,0
오후 8:40:14,9.825,0,0
오후 8:40:14,9.857,0,0
오후 8:40:14,9.906,0,0
오후 8:40:14,9.937,0,0
오후 8:40:14,9.986,0,0
오후 8:40:14,10.017,0,0
오후 8:40:14,10.065,0,0
오후 8:40:14,10.097,0,0
오후 8:40:14,10.146,0,0
오후 8:40:14,10.177,0,0
오후 8:40:14,10.225,0,0
오후 8:40:14,10.257,0,0
오후 8:40:14,10.305,0,0
오후 8:40:14,10.337,0,0
오후 8:40:14,10.384,0,0
오후 8:40:14,10.417,0,0
오후 8:40:14,10.465,0,0
오후 8:40:15,10.513,0,0
오후 8:40:15,10.545,0,0
오후 8:40:15,10.593,0,0
오후 8:40:15,10.625,0,0
오후 8:40:15,10.672,0,0
오후 8:40:15,10.705,0,0
오후 8:40:15,10.753,0,0
오후 8:40:15,10.785,0,0
오후 8:40:15,10.833,0,0
오후 8:40:15,10.865,0,0
오후 8:40:15,10.913,0,0
오후 8:40:15,10.945,0,0
오후 8:40:15,10.993,0,0
오후 8:40:15,11.024,0,0
오후 8:40:15,11.074,0,0
오후 8:40:15,11.105,0,0
오후 8:40:15,11.153,0,0
오후 8:40:15,11.185,0,0
오후 8:40:15,11.233,0,0
오후 8:40:15,11.265,0,0
오후 8:40:15,11.313,0,0
